TailNumber,FlightDate,Origin,Destination,FireIncident,FireStart,FireEnd,DistanceKM
N474NA,2025-08-04,Unknown,Grand Junction Rgnl (KGJT),Lee Fire - COWRD,2025-08-02,2025-08-07,28.98
N474NA,2025-08-04,Unknown,Grand Junction Rgnl (KGJT),Elk RBX Fire - COWRD,2025-08-02,2025-08-07,26.52
N474NA,2025-08-04,Unknown,Grand Junction Rgnl (KGJT),Leroux Fire - COMRD,2025-08-03,2025-08-07,25.01
N474NA,2025-08-04,Unknown,Grand Junction Rgnl (KGJT),Leroux Fire - COMRD,2025-08-03,2025-08-07,29.88
N474NA,2025-08-04,Unknown,Grand Junction Rgnl (KGJT),Leroux Fire - COMRD,2025-08-03,2025-08-07,27.10
N474NA,2025-08-03,Unknown,Grand Junction Rgnl (KGJT),Leroux - COMRD,2025-08-03,2025-08-03,28.04
N474NA,2025-08-03,Unknown,Grand Junction Rgnl (KGJT),Leroux Fire - COMRD,2025-08-03,2025-08-07,28.04
N474NA,2025-08-03,Unknown,Grand Junction Rgnl (KGJT),Leroux - COMRD,2025-08-03,2025-08-03,28.16
N474NA,2025-08-03,Unknown,Grand Junction Rgnl (KGJT),Leroux Fire - COMRD,2025-08-03,2025-08-07,28.16
N474NA,2025-08-03,Unknown,Grand Junction Rgnl (KGJT),Elk RBX Fire - COWRD,2025-08-02,2025-08-07,26.33
N474NA,2025-08-03,Unknown,Grand Junction Rgnl (KGJT),Lee Fire - COWRD,2025-08-02,2025-08-07,28.86
N474NA,2025-08-03,Unknown,Grand Junction Rgnl (KGJT),Elk RBX Fire - COWRD,2025-08-02,2025-08-07,25.58
N474NA,2025-08-03,Unknown,Grand Junction Rgnl (KGJT),Lee Fire - COWRD,2025-08-02,2025-08-07,27.87
N474NA,2025-08-03,Unknown,Grand Junction Rgnl (KGJT),Elk RBX Fire - COWRD,2025-08-02,2025-08-07,26.89
N474NA,2025-08-03,Unknown,Grand Junction Rgnl (KGJT),Lee Fire - COWRD,2025-08-02,2025-08-07,28.94
N474NA,2025-08-03,Unknown,Grand Junction Rgnl (KGJT),Elk RBX Fire - COWRD,2025-08-02,2025-08-07,27.17
N474NA,2025-08-03,Unknown,Grand Junction Rgnl (KGJT),Lee Fire - COWRD,2025-08-02,2025-08-07,27.80
N474NA,2025-08-03,Unknown,Grand Junction Rgnl (KGJT),Elk RBX Fire - COWRD,2025-08-02,2025-08-07,27.68
N474NA,2025-08-03,Unknown,Grand Junction Rgnl (KGJT),Elk RBX Fire - COWRD,2025-08-02,2025-08-07,27.55
N474NA,2025-08-03,Unknown,Grand Junction Rgnl (KGJT),Lee Fire - COWRD,2025-08-02,2025-08-07,29.83
N474NA,2025-08-03,Unknown,Grand Junction Rgnl (KGJT),Turner Gulch - COGRD,2025-07-10,2025-08-07,28.22
N474NA,2025-08-03,Unknown,Grand Junction Rgnl (KGJT),Turner Gulch - COGRD,2025-07-10,2025-08-07,28.75
N474NA,2025-08-02,Unknown,Grand Junction Rgnl (KGJT),Turner Gulch - COGRD,2025-07-10,2025-08-07,28.94
N474NA,2025-08-02,Unknown,Durango-La Plata County (KDRO),South Rim - COBCP,2025-07-10,2025-08-03,28.88
N474NA,2025-08-02,Unknown,Durango-La Plata County (KDRO),Elk RBX Fire - COWRD,2025-08-02,2025-08-07,25.37
N474NA,2025-08-02,Unknown,Durango-La Plata County (KDRO),Lee Fire - COWRD,2025-08-02,2025-08-07,29.62
N474NA,2025-08-02,Unknown,Durango-La Plata County (KDRO),Middle Mesa Fire - NMCAF,2025-08-01,2025-08-07,27.92
N474NA,2025-08-02,Unknown,Durango-La Plata County (KDRO),Middle Mesa Fire - NMCAF,2025-08-01,2025-08-07,28.95
N474NA,2025-08-02,Unknown,Durango-La Plata County (KDRO),Middle Mesa Fire - NMCAF,2025-08-01,2025-08-07,28.78
N474NA,2025-08-02,Unknown,Durango-La Plata County (KDRO),Middle Mesa Fire - NMCAF,2025-08-01,2025-08-07,28.06
N474NA,2025-08-02,Unknown,Durango-La Plata County (KDRO),Middle Mesa Fire - NMCAF,2025-08-01,2025-08-07,26.76
N474NA,2025-08-02,Unknown,Cedar City Rgnl (KCDC),Middle Mesa Fire - NMCAF,2025-08-01,2025-08-07,26.27
N474NA,2025-08-01,Unknown,Cedar City Rgnl (KCDC),Monroe Canyon - UTFIF,2025-07-13,2025-08-07,27.29
N474NA,2025-08-01,Unknown,Cedar City Rgnl (KCDC),Monroe Canyon - UTFIF,2025-07-13,2025-08-07,29.81
N474NA,2025-08-01,Unknown,Cedar City Rgnl (KCDC),Monroe Canyon - UTFIF,2025-07-13,2025-08-07,26.44
N474NA,2025-07-31,Unknown,Cedar City Rgnl (KCDC),Monroe Canyon - UTFIF,2025-07-13,2025-08-07,28.01
N474NA,2025-07-31,Unknown,Cedar City Rgnl (KCDC),Monroe Canyon - UTFIF,2025-07-13,2025-08-07,28.95
N474NA,2025-07-31,Unknown,Cedar City Rgnl (KCDC),Monroe Canyon - UTFIF,2025-07-13,2025-08-07,29.42
N474NA,2025-07-31,Unknown,Cedar City Rgnl (KCDC),Monroe Canyon - UTFIF,2025-07-13,2025-08-07,24.41
N474NA,2025-07-31,Unknown,Cedar City Rgnl (KCDC),Monroe Canyon - UTFIF,2025-07-13,2025-08-07,29.80
N474NA,2025-07-31,Unknown,Cedar City Rgnl (KCDC),Monroe Canyon - UTFIF,2025-07-13,2025-08-07,28.53
N474NA,2025-07-30,Unknown,Cedar City Rgnl (KCDC),Monroe Canyon - UTFIF,2025-07-13,2025-08-07,25.02
N474NA,2025-07-30,Unknown,Cedar City Rgnl (KCDC),Monroe Canyon - UTFIF,2025-07-13,2025-08-07,28.67
N474NA,2025-07-28,Unknown,Grand Junction Rgnl (KGJT),Turner Gulch - COGRD,2025-07-10,2025-08-07,29.39
N474NA,2025-07-28,Unknown,Near Grand Junction, CO,Turner Gulch - COGRD,2025-07-10,2025-08-07,29.85
N474NA,2025-07-28,Unknown,Grand Junction Rgnl (KGJT),Turner Gulch - COGRD,2025-07-10,2025-08-07,29.32
N474NA,2025-07-28,Unknown,Durango-La Plata County (KDRO),Turner Gulch - COGRD,2025-07-10,2025-08-07,28.59
N475NA,2025-08-07,Unknown,Near Grand Junction, CO,Lee Fire - COWRD,2025-08-02,2025-08-07,29.69
N475NA,2025-08-07,Unknown,Grand Junction Rgnl (KGJT),Lee Fire - COWRD,2025-08-02,2025-08-07,28.97
N475NA,2025-08-07,Unknown,Grand Junction Rgnl (KGJT),Lee Fire - COWRD,2025-08-02,2025-08-07,28.52
N475NA,2025-08-07,Unknown,Grand Junction Rgnl (KGJT),Lee Fire - COWRD,2025-08-02,2025-08-07,28.50
N475NA,2025-08-07,Unknown,Grand Junction Rgnl (KGJT),Lee Fire - COWRD,2025-08-02,2025-08-07,29.33
N475NA,2025-08-07,Unknown,Grand Junction Rgnl (KGJT),Lee Fire - COWRD,2025-08-02,2025-08-07,29.45
N475NA,2025-08-07,Unknown,Grand Junction Rgnl (KGJT),Elk RBX Fire - COWRD,2025-08-02,2025-08-07,29.78
N475NA,2025-08-07,Unknown,Grand Junction Rgnl (KGJT),Lee Fire - COWRD,2025-08-02,2025-08-07,29.42
N475NA,2025-08-06,Unknown,Grand Junction Rgnl (KGJT),Lee Fire - COWRD,2025-08-02,2025-08-07,29.91
N475NA,2025-08-06,Unknown,Grand Junction Rgnl (KGJT),Lee Fire - COWRD,2025-08-02,2025-08-07,28.96
N475NA,2025-08-06,Unknown,Grand Junction Rgnl (KGJT),Lee Fire - COWRD,2025-08-02,2025-08-07,28.69
N475NA,2025-08-06,Unknown,Grand Junction Rgnl (KGJT),Elk RBX Fire - COWRD,2025-08-02,2025-08-07,29.83
N475NA,2025-08-06,Unknown,Grand Junction Rgnl (KGJT),Lee Fire - COWRD,2025-08-02,2025-08-07,27.55
N475NA,2025-08-06,Unknown,Grand Junction Rgnl (KGJT),Turner Gulch - COGRD,2025-07-10,2025-08-07,27.02
N475NA,2025-08-06,Unknown,Grand Junction Rgnl (KGJT),Turner Gulch - COGRD,2025-07-10,2025-08-07,27.74
N475NA,2025-08-06,Unknown,Grand Junction Rgnl (KGJT),Turner Gulch - COGRD,2025-07-10,2025-08-07,29.53
N475NA,2025-08-06,Unknown,Grand Junction Rgnl (KGJT),Turner Gulch - COGRD,2025-07-10,2025-08-07,27.53
N475NA,2025-08-05,Unknown,Durango-La Plata County (KDRO),Stoner Mesa Fire - COSJF,2025-08-05,2025-08-07,28.82
N475NA,2025-08-05,Unknown,Durango-La Plata County (KDRO),Stoner Mesa Fire - COSJF,2025-08-05,2025-08-07,29.18
N475NA,2025-08-05,Unknown,Grand Junction Rgnl (KGJT),Stoner Mesa Fire - COSJF,2025-08-05,2025-08-07,29.38
N475NA,2025-08-04,Unknown,Grand Junction Rgnl (KGJT),Lee Fire - COWRD,2025-08-02,2025-08-07,28.27
N475NA,2025-08-04,Unknown,Grand Junction Rgnl (KGJT),Lee Fire - COWRD,2025-08-02,2025-08-07,25.92
N475NA,2025-08-04,Unknown,Grand Junction Rgnl (KGJT),Leroux Fire - COMRD,2025-08-03,2025-08-07,26.84
N475NA,2025-08-04,Unknown,Grand Junction Rgnl (KGJT),Leroux Fire - COMRD,2025-08-03,2025-08-07,28.85
N475NA,2025-08-04,Unknown,Grand Junction Rgnl (KGJT),Leroux Fire - COMRD,2025-08-03,2025-08-07,29.59
N475NA,2025-08-04,Unknown,Near Grand Junction, CO,Leroux Fire - COMRD,2025-08-03,2025-08-07,28.64
N475NA,2025-08-04,Unknown,Grand Junction Rgnl (KGJT),Leroux Fire - COMRD,2025-08-03,2025-08-07,28.24
N475NA,2025-08-04,Unknown,Grand Junction Rgnl (KGJT),Leroux Fire - COMRD,2025-08-03,2025-08-07,28.96
N475NA,2025-08-04,Unknown,Grand Junction Rgnl (KGJT),Leroux Fire - COMRD,2025-08-03,2025-08-07,27.10
N475NA,2025-08-04,Unknown,Grand Junction Rgnl (KGJT),Leroux Fire - COMRD,2025-08-03,2025-08-07,28.88
N475NA,2025-08-03,Unknown,Near Grand Junction, CO,Elk RBX Fire - COWRD,2025-08-02,2025-08-07,28.97
N475NA,2025-08-03,Unknown,Grand Junction Rgnl (KGJT),Elk RBX Fire - COWRD,2025-08-02,2025-08-07,28.16
N475NA,2025-08-03,Unknown,Grand Junction Rgnl (KGJT),Lee Fire - COWRD,2025-08-02,2025-08-07,28.08
N475NA,2025-08-03,Unknown,Grand Junction Rgnl (KGJT),Elk RBX Fire - COWRD,2025-08-02,2025-08-07,29.97
N475NA,2025-08-03,Unknown,Grand Junction Rgnl (KGJT),Lee Fire - COWRD,2025-08-02,2025-08-07,29.88
N475NA,2025-08-03,Unknown,Near Grand Junction, CO,Elk RBX Fire - COWRD,2025-08-02,2025-08-07,29.99
N475NA,2025-08-03,Unknown,Near Grand Junction, CO,Lee Fire - COWRD,2025-08-02,2025-08-07,29.48
N475NA,2025-08-03,Unknown,Grand Junction Rgnl (KGJT),Turner Gulch - COGRD,2025-07-10,2025-08-07,27.01
N475NA,2025-08-03,Unknown,Grand Junction Rgnl (KGJT),Turner Gulch - COGRD,2025-07-10,2025-08-07,28.99
N475NA,2025-08-02,Unknown,Grand Junction Rgnl (KGJT),Elk RBX Fire - COWRD,2025-08-02,2025-08-07,28.47
N475NA,2025-08-02,Unknown,Grand Junction Rgnl (KGJT),Lee Fire - COWRD,2025-08-02,2025-08-07,29.84
N475NA,2025-08-02,Unknown,Grand Junction Rgnl (KGJT),Elk RBX Fire - COWRD,2025-08-02,2025-08-07,28.39
N475NA,2025-08-02,Unknown,Grand Junction Rgnl (KGJT),Lee Fire - COWRD,2025-08-02,2025-08-07,29.02
N475NA,2025-08-02,Unknown,Grand Junction Rgnl (KGJT),Elk RBX Fire - COWRD,2025-08-02,2025-08-07,29.69
N475NA,2025-08-02,Unknown,Grand Junction Rgnl (KGJT),Lee Fire - COWRD,2025-08-02,2025-08-07,28.96
N475NA,2025-08-02,Unknown,Grand Junction Rgnl (KGJT),Elk RBX Fire - COWRD,2025-08-02,2025-08-07,29.89
N475NA,2025-08-02,Unknown,Grand Junction Rgnl (KGJT),Lee Fire - COWRD,2025-08-02,2025-08-07,29.66
N475NA,2025-08-01,Unknown,Grand Junction Rgnl (KGJT),Turner Gulch - COGRD,2025-07-10,2025-08-07,29.84
N475NA,2025-07-31,Unknown,Grand Junction Rgnl (KGJT),Turner Gulch - COGRD,2025-07-10,2025-08-07,29.72
N475NA,2025-07-31,Unknown,Grand Junction Rgnl (KGJT),Turner Gulch - COGRD,2025-07-10,2025-08-07,28.61
N475NA,2025-07-31,Unknown,Grand Junction Rgnl (KGJT),Turner Gulch - COGRD,2025-07-10,2025-08-07,29.80
N475NA,2025-07-31,Unknown,Grand Junction Rgnl (KGJT),Turner Gulch - COGRD,2025-07-10,2025-08-07,28.19
N475NA,2025-07-31,Unknown,Grand Junction Rgnl (KGJT),Turner Gulch - COGRD,2025-07-10,2025-08-07,29.58
N475NA,2025-07-30,Unknown,Grand Junction Rgnl (KGJT),Turner Gulch - COGRD,2025-07-10,2025-08-07,26.61
N475NA,2025-07-30,Unknown,Grand Junction Rgnl (KGJT),Turner Gulch - COGRD,2025-07-10,2025-08-07,28.63
N475NA,2025-07-30,Unknown,Grand Junction Rgnl (KGJT),Turner Gulch - COGRD,2025-07-10,2025-08-07,28.72
N475NA,2025-07-30,Unknown,Grand Junction Rgnl (KGJT),Turner Gulch - COGRD,2025-07-10,2025-08-07,27.36
N475NA,2025-07-28,Unknown,Grand Junction Rgnl (KGJT),Turner Gulch - COGRD,2025-07-10,2025-08-07,27.95
N475NA,2025-07-28,Unknown,Grand Junction Rgnl (KGJT),Turner Gulch - COGRD,2025-07-10,2025-08-07,29.09
N475NA,2025-07-28,Unknown,Grand Junction Rgnl (KGJT),Turner Gulch - COGRD,2025-07-10,2025-08-07,29.13
N475NA,2025-07-28,Unknown,Grand Junction Rgnl (KGJT),Turner Gulch - COGRD,2025-07-10,2025-08-07,26.52
N475NA,2025-07-26,Unknown,Grand Junction Rgnl (KGJT),Turner Gulch - COGRD,2025-07-10,2025-08-07,28.63
N475NA,2025-07-26,Unknown,Grand Junction Rgnl (KGJT),Turner Gulch - COGRD,2025-07-10,2025-08-07,27.51
N476NA,2025-08-06,Unknown,Santa Maria (KSMX),Gifford Fire - CALPF,2025-08-01,2025-08-07,28.62
N476NA,2025-08-06,Unknown,Santa Maria (KSMX),Gifford Fire - CALPF,2025-08-01,2025-08-07,28.81
N476NA,2025-08-06,Unknown,Santa Maria (KSMX),Gifford Fire - CALPF,2025-08-01,2025-08-07,28.05
N476NA,2025-08-06,Unknown,Santa Maria (KSMX),Gifford Fire - CALPF,2025-08-01,2025-08-07,28.89
N476NA,2025-08-06,Unknown,Santa Maria (KSMX),Gifford Fire - CALPF,2025-08-01,2025-08-07,27.43
N476NA,2025-08-06,Unknown,Santa Maria (KSMX),Gifford Fire - CALPF,2025-08-01,2025-08-07,28.63
N476NA,2025-08-06,Unknown,Santa Maria (KSMX),Gifford Fire - CALPF,2025-08-01,2025-08-07,29.72
N476NA,2025-08-06,Unknown,Santa Maria (KSMX),Gifford Fire - CALPF,2025-08-01,2025-08-07,28.64
N476NA,2025-08-06,Unknown,Santa Maria (KSMX),Gifford Fire - CALPF,2025-08-01,2025-08-07,29.33
N476NA,2025-08-05,Unknown,Santa Maria (KSMX),Gifford Fire - CALPF,2025-08-01,2025-08-07,28.64
N476NA,2025-08-05,Unknown,Santa Maria (KSMX),Gifford Fire - CALPF,2025-08-01,2025-08-07,29.71
N476NA,2025-08-05,Unknown,Santa Maria (KSMX),Gifford Fire - CALPF,2025-08-01,2025-08-07,29.06
N476NA,2025-08-05,Unknown,Santa Maria (KSMX),Gifford Fire - CALPF,2025-08-01,2025-08-07,29.02
N476NA,2025-08-05,Unknown,Santa Maria (KSMX),Gifford Fire - CALPF,2025-08-01,2025-08-07,29.75
N476NA,2025-08-05,Unknown,Santa Maria (KSMX),Gifford Fire - CALPF,2025-08-01,2025-08-07,29.75
N476NA,2025-08-05,Unknown,Santa Maria (KSMX),Gifford Fire - CALPF,2025-08-01,2025-08-07,29.26
N476NA,2025-08-05,Unknown,Santa Maria (KSMX),Gifford Fire - CALPF,2025-08-01,2025-08-07,29.28
N476NA,2025-08-05,Unknown,Santa Maria (KSMX),Gifford Fire - CALPF,2025-08-01,2025-08-07,28.25
N476NA,2025-08-05,Unknown,San Bernardino Intl (KSBD),Gifford Fire - CALPF,2025-08-01,2025-08-07,29.81
N476NA,2025-08-03,Unknown,Near Battle Mountain, NV,Jakes Fire - NVEKD,2025-08-01,2025-08-07,11.94
N476NA,2025-08-03,Unknown,Near Battle Mountain, NV,Snowstorm Fire - NVEKD,2025-08-01,2025-08-04,27.46
N476NA,2025-08-03,Unknown,Magic Valley Rgnl (KTWF),Jakes Fire - NVEKD,2025-08-01,2025-08-07,28.63
N476NA,2025-08-03,Unknown,Magic Valley Rgnl (KTWF),Snowstorm Fire - NVEKD,2025-08-01,2025-08-04,29.55
N476NA,2025-08-03,Unknown,Magic Valley Rgnl (KTWF),Jakes Fire - NVEKD,2025-08-01,2025-08-07,26.22
N476NA,2025-08-03,Unknown,Magic Valley Rgnl (KTWF),Snowstorm Fire - NVEKD,2025-08-01,2025-08-04,26.49
N476NA,2025-08-03,Unknown,Magic Valley Rgnl (KTWF),Jakes Fire - NVEKD,2025-08-01,2025-08-07,29.13
N476NA,2025-08-03,Unknown,Magic Valley Rgnl (KTWF),Snowstorm Fire - NVEKD,2025-08-01,2025-08-04,28.04
N476NA,2025-08-03,Unknown,Magic Valley Rgnl (KTWF),Jakes Fire - NVEKD,2025-08-01,2025-08-07,29.28
N476NA,2025-08-03,Unknown,Magic Valley Rgnl (KTWF),Snowstorm Fire - NVEKD,2025-08-01,2025-08-04,28.34
N476NA,2025-08-03,Unknown,Magic Valley Rgnl (KTWF),Adobe Mtn Fire - NVEKD,2025-08-02,2025-08-07,27.82
N476NA,2025-08-02,Unknown,Near Battle Mountain, NV,Jakes Fire - NVEKD,2025-08-01,2025-08-07,9.99
N476NA,2025-08-02,Unknown,Near Battle Mountain, NV,Snowstorm Fire - NVEKD,2025-08-01,2025-08-04,28.97
N476NA,2025-08-02,Unknown,Near Battle Mountain, NV,Jakes Fire - NVEKD,2025-08-01,2025-08-07,4.67
N476NA,2025-08-02,Unknown,Near Battle Mountain, NV,Snowstorm Fire - NVEKD,2025-08-01,2025-08-04,23.56
N476NA,2025-08-02,Unknown,Near Battle Mountain, NV,Jakes Fire - NVEKD,2025-08-01,2025-08-07,7.12
N476NA,2025-08-02,Unknown,Near Battle Mountain, NV,Snowstorm Fire - NVEKD,2025-08-01,2025-08-04,26.16
N476NA,2025-08-02,Unknown,Near Battle Mountain, NV,Jakes Fire - NVEKD,2025-08-01,2025-08-07,10.43
N476NA,2025-08-02,Unknown,Near Battle Mountain, NV,Snowstorm Fire - NVEKD,2025-08-01,2025-08-04,29.47
N476NA,2025-08-02,Unknown,Near Battle Mountain, NV,Jakes Fire - NVEKD,2025-08-01,2025-08-07,14.32
N476NA,2025-08-02,Unknown,Near Battle Mountain, NV,Snowstorm Fire - NVEKD,2025-08-01,2025-08-04,29.63
N476NA,2025-08-02,Unknown,Near Battle Mountain, NV,Jakes Fire - NVEKD,2025-08-01,2025-08-07,12.27
N476NA,2025-08-02,Unknown,Near Battle Mountain, NV,Snowstorm Fire - NVEKD,2025-08-01,2025-08-04,29.18
N476NA,2025-08-02,Unknown,Near Battle Mountain, NV,Jakes Fire - NVEKD,2025-08-01,2025-08-07,17.29
N476NA,2025-08-02,Unknown,Near Battle Mountain, NV,Snowstorm Fire - NVEKD,2025-08-01,2025-08-04,29.19
N476NA,2025-08-02,Unknown,Near Battle Mountain, NV,Jakes Fire - NVEKD,2025-08-01,2025-08-07,6.60
N476NA,2025-08-02,Unknown,Near Battle Mountain, NV,Snowstorm Fire - NVEKD,2025-08-01,2025-08-04,25.13
N476NA,2025-08-02,Unknown,Magic Valley Rgnl (KTWF),Jakes Fire - NVEKD,2025-08-01,2025-08-07,28.35
N476NA,2025-08-02,Unknown,Magic Valley Rgnl (KTWF),Snowstorm Fire - NVEKD,2025-08-01,2025-08-04,29.13
N476NA,2025-07-30,Unknown,Magic Valley Rgnl (KTWF),Cedar Fire - Idaho - IDSCF,2025-07-29,2025-08-07,28.73
N476NA,2025-07-30,Unknown,Magic Valley Rgnl (KTWF),Cedar Fire - Idaho - IDSCF,2025-07-29,2025-08-07,27.81
N476NA,2025-07-28,Unknown,Cedar City Rgnl (KCDC),Monroe Canyon - UTFIF,2025-07-13,2025-08-07,27.65
N476NA,2025-07-28,Unknown,Cedar City Rgnl (KCDC),Monroe Canyon - UTFIF,2025-07-13,2025-08-07,27.84
N476NA,2025-07-28,Unknown,Cedar City Rgnl (KCDC),Monroe Canyon - UTFIF,2025-07-13,2025-08-07,27.96
N476NA,2025-07-28,Unknown,Cedar City Rgnl (KCDC),Monroe Canyon - UTFIF,2025-07-13,2025-08-07,28.75
N476NA,2025-07-28,Unknown,Cedar City Rgnl (KCDC),Monroe Canyon - UTFIF,2025-07-13,2025-08-07,26.33
N476NA,2025-07-28,Unknown,Cedar City Rgnl (KCDC),Monroe Canyon - UTFIF,2025-07-13,2025-08-07,28.00
N476NA,2025-07-26,Unknown,Cedar City Rgnl (KCDC),Monroe Canyon - UTFIF,2025-07-13,2025-08-07,26.63
N476NA,2025-07-26,Unknown,Cedar City Rgnl (KCDC),Monroe Canyon - UTFIF,2025-07-13,2025-08-07,28.10
N476NA,2025-07-26,Unknown,Cedar City Rgnl (KCDC),Monroe Canyon - UTFIF,2025-07-13,2025-08-07,27.38
N476NA,2025-07-26,Unknown,Cedar City Rgnl (KCDC),Monroe Canyon - UTFIF,2025-07-13,2025-08-07,28.69
N477NA,2025-08-07,Unknown,Near Battle Mountain, NV,Jakes Fire - NVEKD,2025-08-01,2025-08-07,5.71
N477NA,2025-08-07,Unknown,Near Battle Mountain, NV,Jakes Fire - NVEKD,2025-08-01,2025-08-07,6.73
N477NA,2025-08-07,Unknown,Near Battle Mountain, NV,Jakes Fire - NVEKD,2025-08-01,2025-08-07,9.75
N477NA,2025-08-07,Unknown,Near Battle Mountain, NV,Jakes Fire - NVEKD,2025-08-01,2025-08-07,6.75
N477NA,2025-08-07,Unknown,Magic Valley Rgnl (KTWF),Jakes Fire - NVEKD,2025-08-01,2025-08-07,28.71
N477NA,2025-08-05,Unknown,Magic Valley Rgnl (KTWF),Jakes Fire - NVEKD,2025-08-01,2025-08-07,29.26
N477NA,2025-08-05,Unknown,Magic Valley Rgnl (KTWF),Jakes Fire - NVEKD,2025-08-01,2025-08-07,29.88
N477NA,2025-08-05,Unknown,Near Battle Mountain, NV,Jakes Fire - NVEKD,2025-08-01,2025-08-07,6.76
N477NA,2025-08-05,Unknown,Magic Valley Rgnl (KTWF),Jakes Fire - NVEKD,2025-08-01,2025-08-07,28.91
N477NA,2025-08-03,Unknown,Near Battle Mountain, NV,Jakes Fire - NVEKD,2025-08-01,2025-08-07,15.55
N477NA,2025-08-03,Unknown,Near Battle Mountain, NV,Snowstorm Fire - NVEKD,2025-08-01,2025-08-04,22.79
N477NA,2025-08-03,Unknown,Near Battle Mountain, NV,Jakes Fire - NVEKD,2025-08-01,2025-08-07,15.53
N477NA,2025-08-03,Unknown,Near Battle Mountain, NV,Snowstorm Fire - NVEKD,2025-08-01,2025-08-04,29.76
N477NA,2025-08-03,Unknown,Magic Valley Rgnl (KTWF),Jakes Fire - NVEKD,2025-08-01,2025-08-07,27.01
N477NA,2025-08-03,Unknown,Magic Valley Rgnl (KTWF),Snowstorm Fire - NVEKD,2025-08-01,2025-08-04,29.29
N477NA,2025-08-03,Unknown,Magic Valley Rgnl (KTWF),Adobe Mtn Fire - NVEKD,2025-08-02,2025-08-07,29.88
N477NA,2025-08-03,Unknown,Magic Valley Rgnl (KTWF),Jakes Fire - NVEKD,2025-08-01,2025-08-07,28.87
N477NA,2025-08-03,Unknown,Magic Valley Rgnl (KTWF),Snowstorm Fire - NVEKD,2025-08-01,2025-08-04,29.10
N477NA,2025-08-03,Unknown,Magic Valley Rgnl (KTWF),Jakes Fire - NVEKD,2025-08-01,2025-08-07,28.04
N477NA,2025-08-03,Unknown,Magic Valley Rgnl (KTWF),Snowstorm Fire - NVEKD,2025-08-01,2025-08-04,29.78
N477NA,2025-08-03,Unknown,Magic Valley Rgnl (KTWF),Jakes Fire - NVEKD,2025-08-01,2025-08-07,29.76
N477NA,2025-08-03,Unknown,Magic Valley Rgnl (KTWF),Snowstorm Fire - NVEKD,2025-08-01,2025-08-04,27.51
N477NA,2025-08-02,Unknown,Magic Valley Rgnl (KTWF),Jakes Fire - NVEKD,2025-08-01,2025-08-07,28.10
N477NA,2025-08-02,Unknown,Magic Valley Rgnl (KTWF),Snowstorm Fire - NVEKD,2025-08-01,2025-08-04,27.08
N477NA,2025-08-02,Unknown,Magic Valley Rgnl (KTWF),Jakes Fire - NVEKD,2025-08-01,2025-08-07,29.42
N477NA,2025-08-02,Unknown,Magic Valley Rgnl (KTWF),Snowstorm Fire - NVEKD,2025-08-01,2025-08-04,28.89
N477NA,2025-08-02,Unknown,Magic Valley Rgnl (KTWF),Jakes Fire - NVEKD,2025-08-01,2025-08-07,29.88
N477NA,2025-08-02,Unknown,Magic Valley Rgnl (KTWF),Snowstorm Fire - NVEKD,2025-08-01,2025-08-04,28.99
N477NA,2025-08-02,Unknown,Magic Valley Rgnl (KTWF),Jakes Fire - NVEKD,2025-08-01,2025-08-07,25.98
N477NA,2025-08-02,Unknown,Magic Valley Rgnl (KTWF),Snowstorm Fire - NVEKD,2025-08-01,2025-08-04,29.23
N477NA,2025-08-02,Unknown,Near Battle Mountain, NV,Jakes Fire - NVEKD,2025-08-01,2025-08-07,9.88
N477NA,2025-08-02,Unknown,Near Battle Mountain, NV,Snowstorm Fire - NVEKD,2025-08-01,2025-08-04,28.62
N477NA,2025-08-02,Unknown,Near Battle Mountain, NV,Jakes Fire - NVEKD,2025-08-01,2025-08-07,8.01
N477NA,2025-08-02,Unknown,Near Battle Mountain, NV,Snowstorm Fire - NVEKD,2025-08-01,2025-08-04,26.41
N477NA,2025-08-02,Unknown,Cedar City Rgnl (KCDC),Jakes Fire - NVEKD,2025-08-01,2025-08-07,17.79
N477NA,2025-08-02,Unknown,Cedar City Rgnl (KCDC),Snowstorm Fire - NVEKD,2025-08-01,2025-08-04,29.41
N477NA,2025-08-01,Unknown,Grand Junction Rgnl (KGJT),Turner Gulch - COGRD,2025-07-10,2025-08-07,29.24
N477NA,2025-07-31,Unknown,Grand Junction Rgnl (KGJT),Turner Gulch - COGRD,2025-07-10,2025-08-07,29.43
N477NA,2025-07-31,Unknown,Grand Junction Rgnl (KGJT),Turner Gulch - COGRD,2025-07-10,2025-08-07,27.05
N477NA,2025-07-31,Unknown,Grand Junction Rgnl (KGJT),Turner Gulch - COGRD,2025-07-10,2025-08-07,29.60
N477NA,2025-07-31,Unknown,Casper/Natrona County Intl (KCPR),Turner Gulch - COGRD,2025-07-10,2025-08-07,26.38
N477NA,2025-07-26,Unknown,Magic Valley Rgnl (KTWF),Deer Creek - UTMLF,2025-07-10,2025-07-26,28.04
N478NA,2025-08-07,Unknown,Grand Junction Rgnl (KGJT),Leroux Fire - COMRD,2025-08-03,2025-08-07,24.65
N478NA,2025-08-07,Unknown,Grand Junction Rgnl (KGJT),Elk RBX Fire - COWRD,2025-08-02,2025-08-07,29.41
N478NA,2025-08-07,Unknown,Grand Junction Rgnl (KGJT),Lee Fire - COWRD,2025-08-02,2025-08-07,26.19
